account_id,npi,month,territory,district,region,specialty,payer_channel,trx_units,trx_dollars,trx_normalized,nrx,nbrx,market_trx,market_nrx,il17_competitor_a_trx,il17_competitor_b_trx,advanced_other_trx,il17_class_trx,advanced_therapy_trx,calls,call_plan,samples,speaker_attendance,new_writers,speaker_launch_active,formulary_win_active,competitor_launch_active
HCP0228,9999000228,2025-12,W-END-02,West District 2,West,Endocrinology,Medicaid,24.105753,2134.805446,22.900465,4.941679,3.706259,238.670818,48.927518,33.866468,26.609368,154.089229,84.581589,238.670818,8,5.4,21,0,0.0,0,0,0
HCP0229,9999000229,2025-12,W-END-01,West District 1,West,Endocrinology,Cash,33.980736,3669.919539,34.660351,6.966051,4.458273,336.442935,68.970802,47.739954,37.509964,217.212281,119.230654,336.442935,14,7.44,35,0,0.0,0,0,0
HCP0230,9999000230,2025-12,W-END-02,West District 2,West,Endocrinology,Commercial,40.236412,4693.175053,40.236412,8.248464,5.85641,398.380314,81.667964,56.528629,44.415351,257.199922,141.180392,398.380314,8,8.12,20,0,0.0,0,0,0
HCP0231,9999000231,2025-12,W-END-01,West District 1,West,Endocrinology,Medicare Part D,26.921295,2791.199865,26.382869,5.518865,3.752829,266.547475,54.642232,37.822058,29.717331,172.086791,94.460684,266.547475,4,6.08,11,1,0.0,0,0,0
HCP0232,9999000232,2025-12,W-END-02,West District 2,West,Endocrinology,Medicaid,29.23244,2588.824928,27.770818,5.99265,4.494488,289.430103,59.333171,41.069015,32.268511,186.860137,102.569966,289.430103,5,6.08,13,0,0.0,0,0,0
HCP0233,9999000233,2025-12,W-END-01,West District 1,West,Endocrinology,Cash,33.488566,3616.765108,34.158337,6.865156,4.3937,331.569959,67.971842,47.048497,36.966677,214.066219,117.50374,331.569959,10,7.44,22,0,0.0,0,0,0
HCP0234,9999000234,2025-12,W-END-02,West District 2,West,Endocrinology,Commercial,0.0,0.0,0.0,0.0,0.0,249.23311,51.092788,49.461841,38.862875,160.908394,88.324716,249.23311,3,5.4,1,0,0.0,0,0,0
HCP0235,9999000235,2025-12,W-END-01,West District 1,West,Endocrinology,Medicare Part D,31.627383,3279.127023,30.994835,6.483613,4.408857,313.142401,64.194192,44.433698,34.912191,202.169129,110.973272,313.142401,8,6.76,13,0,0.0,0,0,0
HCP0236,9999000236,2025-12,W-END-02,West District 2,West,Endocrinology,Medicaid,33.894522,3001.698877,32.199796,6.948377,5.211283,335.589327,68.795812,47.61883,37.414795,216.66118,118.928147,335.589327,7,7.44,14,0,0.0,0,0,0
HCP0237,9999000237,2025-12,W-END-01,West District 1,West,Endocrinology,Cash,40.565495,4381.073454,41.376805,8.315926,5.322193,401.638564,82.335906,56.990962,44.778613,259.303494,142.33507,401.638564,12,8.12,24,0,0.0,0,0,0
HCP0238,9999000238,2025-12,W-END-02,West District 2,West,Endocrinology,Commercial,24.088493,2809.681793,24.088493,4.938141,3.50608,238.499928,48.892485,33.842219,26.590315,153.978901,84.521027,238.499928,7,5.4,20,0,0.0,0,0,0
HCP0239,9999000239,2025-12,W-END-01,West District 1,West,Endocrinology,Medicare Part D,23.884101,2476.303584,23.406419,4.896241,3.329444,236.476247,48.477631,33.555067,26.364695,152.672384,83.803863,236.476247,8,5.4,12,0,0.0,0,0,0
HCP0240,9999000240,2025-12,W-END-02,West District 2,West,Endocrinology,Medicaid,13.390888,1185.897015,12.721343,2.745132,2.058849,132.583048,27.179525,18.813023,14.781661,85.597476,46.985572,132.583048,2,2.68,4,0,0.0,0,0,0
HCP0001,9999000001,2026-01,N-PCP-01,North District 1,North,Primary Care,Commercial,21.506815,2044.007657,21.506815,5.054101,3.588412,250.079239,56.267829,35.186835,27.646799,165.73879,84.340449,250.079239,5,4.72,11,0,0.0,0,0,0
HCP0002,9999000002,2026-01,N-PCP-02,North District 2,North,Primary Care,Medicare Part D,25.476305,2152.23825,24.966779,5.986932,4.071114,296.236105,66.653124,41.681233,32.74954,196.329027,99.907078,296.236105,4,6.08,14,0,0.0,0,0,0
HCP0003,9999000003,2026-01,N-PCP-01,North District 1,North,Primary Care,Medicaid,9.126516,658.569366,8.67019,2.144731,1.608548,106.122274,23.877512,14.931695,11.732046,70.332017,35.790257,106.122274,1,2.68,0,0,0.0,0,0,0
HCP0004,9999000004,2026-01,N-PCP-02,North District 2,North,Primary Care,Cash,16.986267,1494.791455,17.325992,3.991773,2.554734,197.514727,44.440814,27.790864,21.835679,130.901917,66.61281,197.514727,2,3.36,6,0,0.0,0,0,0
HCP0005,9999000005,2026-01,N-PCP-01,North District 1,North,Primary Care,Commercial,13.851876,1316.482274,13.851876,3.255191,2.311185,161.068324,36.240373,22.662755,17.806451,106.747242,54.321082,161.068324,0,2.68,0,1,0.0,0,0,0
HCP0006,9999000006,2026-01,N-PCP-02,North District 2,North,Primary Care,Medicare Part D,25.74237,2174.715449,25.227523,6.049457,4.113631,299.329888,67.349225,42.116537,33.091565,198.379416,100.950472,299.329888,5,6.08,13,0,0.0,0,0,0
HCP0007,9999000007,2026-01,N-PCP-01,North District 1,North,Primary Care,Medicaid,29.39807,2121.364698,27.928166,6.908546,5.18141,341.838018,76.913554,48.097547,37.79093,226.551471,115.286547,341.838018,5,6.76,12,0,0.0,0,0,0
HCP0008,9999000008,2026-01,N-PCP-02,North District 2,North,Primary Care,Cash,13.819024,1216.074139,14.095405,3.247471,2.078381,160.686329,36.154424,22.609008,17.76422,106.494077,54.192252,160.686329,6,2.68,13,0,0.0,0,0,0
HCP0009,9999000009,2026-01,N-PCP-01,North District 1,North,Primary Care,Commercial,13.305826,1264.585676,13.305826,3.126869,2.220077,154.718904,34.811753,21.769374,17.104509,102.539195,52.179709,154.718904,3,2.68,6,0,1.0,0,0,0
HCP0010,9999000010,2026-01,N-PCP-02,North District 2,North,Primary Care,Medicare Part D,18.795275,1587.824827,18.419369,4.41689,3.003485,218.549709,49.173684,30.750544,24.161142,144.842748,73.706961,218.549709,5,4.04,11,0,0.0,0,0,0
HCP0011,9999000011,2026-01,N-PCP-01,North District 1,North,Primary Care,Medicaid,30.482205,2199.59589,28.958094,7.163318,5.372489,354.444241,79.749954,49.871278,39.184575,234.906183,119.538058,354.444241,3,6.76,6,0,0.0,0,0,0
HCP0012,9999000012,2026-01,N-PCP-02,North District 2,North,Primary Care,Cash,16.277972,1432.461531,16.603531,3.825323,2.448207,189.278743,42.587717,26.632039,20.925173,125.443559,63.835184,189.278743,4,3.36,9,0,0.0,0,0,0
HCP0013,9999000013,2026-01,N-PCP-01,North District 1,North,Primary Care,Commercial,23.449633,2228.653115,23.449633,5.510664,3.912571,272.670151,61.350784,38.365439,30.144273,180.710806,91.959345,272.670151,6,5.4,12,0,0.0,0,0,0
HCP0014,9999000014,2026-01,N-PCP-02,North District 2,North,Primary Care,Medicare Part D,22.407949,1893.023497,21.95979,5.265868,3.58079,260.557542,58.625447,36.661161,28.805198,172.683234,87.874308,260.557542,5,4.72,17,0,0.0,0,0,0
HCP0015,9999000015,2026-01,N-PCP-01,North District 1,North,Primary Care,Medicaid,43.224326,3119.067368,41.06311,10.157717,7.618287,502.608442,113.0869,70.718388,55.564447,333.101281,169.507161,502.608442,14,8.12,42,0,0.0,0,0,0
HCP0016,9999000016,2026-01,N-PCP-02,North District 2,North,Primary Care,Cash,14.060138,1237.292161,14.341341,3.304132,2.114645,163.489979,36.785245,23.003489,18.07417,108.352182,55.137797,163.489979,4,3.36,10,0,0.0,0,0,0
HCP0017,9999000017,2026-01,N-PCP-01,North District 1,North,Primary Care,Commercial,29.417414,2795.831057,29.417414,6.913092,4.908296,342.062957,76.964165,48.129197,37.815798,226.700548,115.362409,342.062957,7,6.76,17,0,0.0,0,0,0
HCP0018,9999000018,2026-01,N-PCP-02,North District 2,North,Primary Care,Medicare Part D,13.919878,1175.951293,13.64148,3.271171,2.224397,161.859047,36.418285,22.774012,17.893867,107.27129,54.587757,161.859047,3,2.68,6,0,0.0,0,0,0
HCP0019,9999000019,2026-01,N-PCP-01,North District 1,North,Primary Care,Medicaid,24.527688,1769.917982,23.301304,5.764007,4.323005,285.205677,64.171277,40.129222,31.530103,189.018664,96.187013,285.205677,6,5.4,10,0,0.0,0,0,0
HCP0020,9999000020,2026-01,N-PCP-02,North District 2,North,Primary Care,Cash,23.546471,2072.08948,24.017401,5.533421,3.541389,273.796178,61.60414,38.523874,30.268758,181.457075,92.339103,273.796178,6,5.4,12,0,0.0,0,0,0
HCP0021,9999000021,2026-01,N-CAR-01,North District 1,North,Cardiology,Commercial,35.690378,4856.746695,35.690378,5.888912,4.181128,318.664092,58.952857,43.46295,34.14946,205.361304,113.302788,318.664092,7,7.44,22,0,0.0,0,0,0
HCP0022,9999000022,2026-01,N-CAR-02,North District 2,North,Cardiology,Medicare Part D,35.508124,4295.062631,34.797961,5.85884,3.984011,317.036818,58.651811,43.241004,33.975074,204.312616,112.724202,317.036818,4,7.44,12,0,0.0,0,0,0
HCP0023,9999000023,2026-01,N-CAR-01,North District 1,North,Cardiology,Medicaid,35.574395,3675.546523,33.795676,5.869775,4.402331,317.628529,58.761278,43.321708,34.038485,204.693941,112.934588,317.628529,8,7.44,18,0,0.0,0,0,0
HCP0024,9999000024,2026-01,N-CAR-02,North District 2,North,Cardiology,Cash,33.526624,4224.354685,34.197157,5.531893,3.540412,299.344861,55.378799,40.827978,32.079126,192.911133,106.433728,299.344861,7,7.44,15,0,0.0,0,0,0
HCP0025,9999000025,2026-01,N-CAR-01,North District 1,North,Cardiology,Commercial,18.782783,2555.961043,18.782783,3.099159,2.200403,167.703415,31.025132,22.873255,17.971843,108.075534,59.627881,167.703415,7,4.04,11,2,0.0,0,0,0
HCP0026,9999000026,2026-01,N-CAR-02,North District 2,North,Cardiology,Medicare Part D,27.328175,3305.616073,26.781612,4.509149,3.066221,244.001564,45.140289,33.279644,26.148292,157.245453,86.756111,244.001564,9,6.08,13,0,0.0,0,0,0
HCP0027,9999000027,2026-01,N-CAR-01,North District 1,North,Cardiology,Medicaid,29.432685,3040.984985,27.96105,4.856393,3.642295,262.791828,48.616488,35.842469,28.16194,169.354734,93.437094,262.791828,8,6.76,21,0,0.0,0,0,0
HCP0028,9999000028,2026-01,N-CAR-02,North District 2,North,Cardiology,Cash,23.515129,2962.90629,23.985432,3.879996,2.483198,209.956511,38.841955,28.636202,22.499873,135.305307,74.651204,209.956511,5,5.4,10,1,0.0,0,0,0
HCP0029,9999000029,2026-01,N-CAR-01,North District 1,North,Cardiology,Commercial,17.238915,2345.871544,17.238915,2.844421,2.019539,153.918884,28.474993,20.993168,16.494632,99.192169,54.726715,153.918884,4,4.04,9,0,0.0,0,0,0
HCP0030,9999000030,2026-01,N-CAR-02,North District 2,North,Cardiology,Medicare Part D,40.830295,4938.832449,40.013689,6.736999,4.581159,364.556204,67.442898,49.722226,39.067463,234.93622,129.619984,364.556204,5,8.12,10,0,0.0,0,0,0
HCP0031,9999000031,2026-01,N-CAR-01,North District 1,North,Cardiology,Medicaid,44.173797,4564.036713,41.965107,7.288677,5.466507,394.408902,72.965647,53.793868,42.266611,254.174626,140.234276,394.408902,3,8.8,6,0,0.0,0,0,0
HCP0032,9999000032,2026-01,N-CAR-02,North District 2,North,Cardiology,Cash,27.411597,3453.861168,27.959828,4.522913,2.894665,244.746398,45.278084,33.381233,26.228112,157.725456,87.020942,244.746398,5,6.08,12,0,0.0,0,0,0
HCP0033,9999000033,2026-01,N-CAR-01,North District 1,North,Cardiology,Commercial,30.38546,4134.853353,30.38546,5.013601,3.559657,271.298748,50.190268,37.002738,29.07358,174.83697,96.461778,271.298748,4,6.76,9,0,0.0,0,0,0
HCP0034,9999000034,2026-01,N-CAR-02,North District 2,North,Cardiology,Medicare Part D,21.242645,2569.510284,20.817792,3.505036,2.383425,189.666469,35.088297,25.86882,20.325502,122.229502,67.436967,189.666469,3,4.72,7,0,0.0,0,0,0
HCP0035,9999000035,2026-01,N-CAR-01,North District 1,North,Cardiology,Medicaid,39.47158,4078.203649,37.498001,6.512811,4.884608,352.424821,65.198592,48.067613,37.76741,227.118218,125.306603,352.424821,6,8.12,10,0,0.0,0,0,0
HCP0036,9999000036,2026-01,N-CAR-02,North District 2,North,Cardiology,Cash,42.480463,5352.538316,43.330072,7.009276,4.485937,379.289848,70.168622,51.731764,40.646386,244.431235,134.858613,379.289848,8,8.12,21,0,0.0,0,0,0
HCP0037,9999000037,2026-01,N-CAR-01,North District 1,North,Cardiology,Commercial,34.705734,4722.756291,34.705734,5.726446,4.065777,309.872626,57.326436,42.263872,33.207328,199.695692,110.176934,309.872626,7,7.44,19,0,0.0,0,0,0
HCP0038,9999000038,2026-01,N-CAR-02,North District 2,North,Cardiology,Medicare Part D,29.052605,3514.203101,28.471553,4.79368,3.259702,259.398259,47.988678,35.379617,27.79827,167.167767,92.230492,259.398259,3,6.76,6,1,0.0,0,0,0
HCP0039,9999000039,2026-01,N-CAR-01,North District 1,North,Cardiology,Medicaid,28.465686,2941.074718,27.042402,4.696838,3.522629,254.157914,47.019214,34.66488,27.236692,163.790656,90.367258,254.157914,3,6.08,2,0,0.0,0,0,0
HCP0040,9999000040,2026-01,N-CAR-02,North District 2,North,Cardiology,Cash,20.743662,2613.701459,21.158536,3.422704,2.190531,185.211271,34.264085,25.261171,19.848063,119.358375,65.852896,185.211271,1,4.72,0,0,0.0,0,0,0
HCP0041,9999000041,2026-01,N-END-01,North District 1,North,Endocrinology,Commercial,21.682063,2528.995842,21.682063,4.444823,3.155824,214.673893,44.008148,30.461397,23.933955,138.596478,76.077415,214.673893,2,4.72,0,0,0.0,0,0,0
HCP0042,9999000042,2026-01,N-END-02,North District 2,North,Endocrinology,Medicare Part D,31.110393,3225.52558,30.488185,6.377631,4.336789,308.023696,63.144858,43.707374,34.341508,198.864421,109.159275,308.023696,8,7.44,16,0,0.0,0,0,0
HCP0043,9999000043,2026-01,N-END-01,North District 1,North,Endocrinology,Medicaid,33.371578,2955.386904,31.702999,6.841173,5.13088,330.411659,67.73439,46.884139,36.837538,213.318404,117.093255,330.411659,5,7.44,12,1,0.0,0,0,0
HCP0044,9999000044,2026-01,N-END-02,North District 2,North,Endocrinology,Cash,22.06527,2383.049126,22.506575,4.52338,2.894963,218.468017,44.785943,30.999768,24.356961,141.046018,77.421999,218.468017,3,4.72,11,0,0.0,0,0,0
HCP0045,9999000045,2026-01,N-END-01,North District 1,North,Endocrinology,Commercial,13.649067,1592.027128,13.649067,2.798059,1.986622,135.139274,27.703551,19.175741,15.066654,87.247812,47.891462,135.139274,1,2.68,1,0,0.0,0,0,0
HCP0046,9999000046,2026-01,N-END-02,North District 2,North,Endocrinology,Medicare Part D,15.677591,1625.452639,15.364039,3.213906,2.185456,155.223673,31.820853,22.02564,17.30586,100.214582,55.009091,155.223673,1,3.36,2,0,0.0,0,0,0
HCP0047,9999000047,2026-01,N-END-01,North District 1,North,Endocrinology,Medicaid,30.167719,2671.653152,28.659333,6.184382,4.638287,298.690282,61.231508,42.382998,33.300927,192.838638,105.851644,298.690282,8,6.76,18,0,0.0,0,0,0
HCP0048,9999000048,2026-01,N-END-02,North District 2,North,Endocrinology,Cash,22.446988,2424.274734,22.895928,4.601633,2.945045,222.247409,45.560719,31.53605,24.778325,143.486046,78.761363,222.247409,6,5.4,13,0,0.0,0,0,0
HCP0049,9999000049,2026-01,N-END-01,North District 1,North,Endocrinology,Commercial,34.298929,4000.62712,34.298929,7.031281,4.992209,339.593359,69.616639,48.186987,37.861204,219.246239,120.34712,339.593359,4,7.44,9,0,0.0,0,0,0
HCP0050,9999000050,2026-01,N-END-02,North District 2,North,Endocrinology,Medicare Part D,23.969734,2485.182022,23.490339,4.913795,3.341381,237.324099,48.65144,33.675374,26.459222,153.219769,84.10433,237.324099,7,5.4,8,0,0.0,0,0,0
HCP0051,9999000051,2026-01,N-END-01,North District 1,North,Endocrinology,Medicaid,22.783251,2017.684696,21.644088,4.670566,3.502925,225.576741,46.243232,32.008469,25.149511,145.63551,79.941231,225.576741,2,5.4,5,0,0.0,0,0,0
HCP0052,9999000052,2026-01,N-END-02,North District 2,North,Endocrinology,Cash,13.443241,1451.870044,13.712106,2.755864,1.763753,133.101397,27.285786,18.886575,14.839451,85.93213,47.169267,133.101397,2,2.68,6,0,0.0,0,0,0
HCP0053,9999000053,2026-01,N-END-01,North District 1,North,Endocrinology,Commercial,28.366185,3308.631771,28.366185,5.815068,4.128698,280.853314,57.574929,39.852001,31.312287,181.322841,99.530473,280.853314,3,6.08,11,0,0.0,0,0,0
HCP0054,9999000054,2026-01,N-END-02,North District 2,North,Endocrinology,Medicare Part D,14.959645,1551.015988,14.660452,3.066727,2.085375,148.115296,30.363636,21.016989,16.513348,95.625314,52.489982,148.115296,3,3.36,12,2,0.0,0,0,0
HCP0055,9999000055,2026-01,N-END-01,North District 1,North,Endocrinology,Medicaid,21.192577,1876.814647,20.132948,4.344478,3.258359,209.827498,43.014637,29.773712,23.393631,135.467578,74.35992,209.827498,4,4.72,13,0,0.0,0,0,0
HCP0056,9999000056,2026-01,N-END-02,North District 2,North,Endocrinology,Cash,26.132037,2822.260012,26.654678,5.357068,3.428523,258.733041,53.040273,36.71322,28.846101,167.041683,91.691358,258.733041,6,6.08,7,0,0.0,0,0,0
HCP0057,9999000057,2026-01,N-END-01,North District 1,North,Endocrinology,Commercial,23.662774,2760.025929,23.662774,4.850869,3.444117,234.284888,48.028402,33.244121,26.120381,151.257612,83.027276,234.284888,3,5.4,7,0,0.0,0,0,0
HCP0058,9999000058,2026-01,N-END-02,North District 2,North,Endocrinology,Medicare Part D,27.742984,2876.392539,27.188124,5.687312,3.867372,274.683006,56.310016,38.976458,30.62436,177.339204,97.343802,274.683006,8,6.08,11,0,0.0,0,0,0
HCP0059,9999000059,2026-01,N-END-01,North District 1,North,Endocrinology,Medicaid,43.438646,3846.926476,41.266714,8.904922,6.678692,430.085602,88.167548,61.027487,47.950168,277.669301,152.416301,430.085602,6,8.8,13,0,0.0,0,0,0
HCP0060,9999000060,2026-01,N-END-02,North District 2,North,Endocrinology,Cash,29.679876,3205.426562,30.273473,6.084374,3.894,293.860155,60.241332,41.697622,32.762417,189.72024,104.139915,293.860155,7,6.76,11,0,0.0,0,0,0
HCP0061,9999000061,2026-01,S-PCP-01,South District 1,South,Primary Care,Medicare Part D,11.893752,1004.784208,11.655877,2.795032,1.900622,125.726771,28.288523,17.084602,13.423616,83.324801,42.40197,125.726771,0,2.68,0,0,0.0,0,1,0
HCP0062,9999000062,2026-01,S-PCP-02,South District 2,South,Primary Care,Medicaid,11.945256,861.969647,11.347993,2.807135,2.105351,138.898322,31.252122,19.543375,15.355509,92.054182,46.84414,138.898322,2,2.68,1,0,0.0,0,0,0
HCP0063,9999000063,2026-01,S-PCP-01,South District 1,South,Primary Care,Cash,10.067298,885.922184,10.268643,2.365815,1.514122,117.061599,26.33886,16.470888,12.941412,77.582001,39.479598,117.061599,6,2.68,9,0,0.0,0,0,0
HCP0064,9999000064,2026-01,S-PCP-02,South District 2,South,Primary Care,Commercial,15.611197,1483.688165,15.611197,3.668631,2.604728,181.525547,40.843248,25.541143,20.068041,120.305166,61.220381,181.525547,6,4.04,17,0,0.0,0,0,0
HCP0065,9999000065,2026-01,S-PCP-01,South District 1,South,Primary Care,Medicare Part D,21.049535,1778.264738,20.628545,4.946641,3.363716,222.510943,50.064962,30.236288,23.757083,147.468037,75.042906,222.510943,6,4.72,9,2,0.0,0,1,0
HCP0066,9999000066,2026-01,S-PCP-02,South District 2,South,Primary Care,Medicaid,36.277248,2617.766244,34.463386,8.525153,6.393865,421.828469,94.911406,59.352424,46.634047,279.56475,142.263719,421.828469,8,8.12,14,0,0.0,0,0,0
HCP0067,9999000067,2026-01,S-PCP-01,South District 1,South,Primary Care,Cash,19.883866,1749.780165,20.281543,4.672708,2.990533,231.207738,52.021741,32.531563,25.560514,153.231795,77.975943,231.207738,4,5.4,8,0,0.0,0,0,0
HCP0068,9999000068,2026-01,S-PCP-02,South District 2,South,Primary Care,Commercial,7.555346,718.060128,7.555346,1.775506,1.26061,87.852865,19.766895,12.361139,9.712324,58.224056,29.628809,87.852865,2,2.68,3,0,0.0,0,0,0
HCP0069,9999000069,2026-01,S-PCP-01,South District 1,South,Primary Care,Medicare Part D,13.719602,1159.031966,13.44521,3.224106,2.192392,145.027503,32.631188,19.707315,15.484319,96.116267,48.911236,145.027503,5,3.36,9,1,0.0,0,1,0
HCP0070,9999000070,2026-01,S-PCP-02,South District 2,South,Primary Care,Medicaid,13.461534,971.384265,12.788457,3.16346,2.372595,156.529461,35.219129,22.024125,17.304669,103.739133,52.790328,156.529461,2,3.36,0,0,0.0,0,0,0
HCP0071,9999000071,2026-01,S-PCP-01,South District 1,South,Primary Care,Cash,25.470108,2241.3695,25.97951,5.985475,3.830704,296.164046,66.63691,41.671094,32.741574,196.28127,99.882776,296.164046,7,6.76,11,0,0.0,0,0,0
HCP0072,9999000072,2026-01,S-PCP-02,South District 2,South,Primary Care,Commercial,15.993011,1519.975746,15.993011,3.758358,2.668434,185.965242,41.842179,26.16582,20.558859,123.247552,62.71769,185.965242,4,4.04,5,0,0.0,0,0,0
HCP0073,9999000073,2026-01,S-PCP-01,South District 1,South,Primary Care,Medicare Part D,9.888413,835.373158,9.690645,2.323777,1.580168,104.528682,23.518953,14.204062,11.160335,69.275872,35.25281,104.528682,5,2.68,14,1,0.0,0,1,0
HCP0074,9999000074,2026-01,S-PCP-02,South District 2,South,Primary Care,Medicaid,0.0,0.0,0.0,0.0,0.0,193.52441,43.542992,36.549551,28.717505,128.257354,65.267056,193.52441,0,4.04,0,0,0.0,0,0,0
HCP0075,9999000075,2026-01,S-PCP-01,South District 1,South,Primary Care,Cash,24.67706,2171.581251,25.170601,5.799109,3.71143,286.942554,64.562075,40.373605,31.722118,190.169771,96.772783,286.942554,5,6.08,7,0,1.0,0,0,0
HCP0076,9999000076,2026-01,S-PCP-02,South District 2,South,Primary Care,Commercial,10.828206,1029.112711,10.828206,2.544628,1.806686,125.909374,28.329609,17.715795,13.919553,83.44582,42.463554,125.909374,3,2.68,7,0,0.0,0,0,0
HCP0077,9999000077,2026-01,S-PCP-01,South District 1,South,Primary Care,Medicare Part D,14.184606,1198.315542,13.900914,3.333382,2.2667,149.942984,33.737171,20.375264,16.009136,99.373978,50.569006,149.942984,2,3.36,3,0,0.0,0,1,0
